,_c0,id,price,sales,prev_price,prev_sales,PriceElasticty,SalesRevenue
4414,4414,4415,4498.59,41086,4498.01,41087.0,0.1887649143921577,184829068.74
4415,4415,4416,4500.16,41083,4498.59,41086.0,0.2092646094545474,184880073.28
4416,4416,4417,4500.53,41082,4500.16,41083.0,0.2960651030146213,184890773.45999998
4417,4417,4418,4500.6,41081,4500.53,41082.0,1.565030140421301,184889148.60000002
4418,4418,4419,4501.15,41079,4500.6,41081.0,0.39841329556572136,184902740.85
4419,4419,4420,4501.26,41078,4501.15,41079.0,0.9961426404160064,184902758.28
4420,4420,4421,4502.66,41076,4501.26,41078.0,0.15656867416250211,184951262.16
4421,4421,4422,4505.23,41072,4502.66,41076.0,0.17066833345682095,185038806.55999997
4422,4422,4423,4506.67,41070,4505.23,41072.0,0.1523767107907447,185088936.9
4423,4423,4424,4507.55,41068,4506.67,41070.0,0.2494200447583469,185116063.4
4424,4424,4425,4508.77,41066,4507.55,41068.0,0.17996021695051145,185157148.82000002
4425,4425,4426,4509.04,41064,4508.77,41066.0,0.813327561094723,185159218.56
4426,4426,4427,4509.4,41063,4509.04,41064.0,0.3050302850736665,185169492.2
4427,4427,4428,4509.8,41062,4509.4,41063.0,0.27455707762519627,185181407.6
4428,4428,4429,4510.02,41060,4509.8,41062.0,0.9984944793876028,185181421.20000002
4429,4429,4430,4510.98,41059,4510.02,41060.0,0.11442997357503801,185216327.82
4430,4430,4431,4511.74,41057,4510.98,41059.0,0.2891519314140141,185238509.17999998
4431,4431,4432,4514.5,41053,4511.74,41057.0,0.15931685843838483,185333768.5
4432,4432,4433,4514.65,41052,4514.5,41053.0,0.7331384609156485,185335411.79999998
4433,4433,4434,4515.38,41050,4514.65,41052.0,0.30133015297023275,185356349.0
4434,4434,4435,4515.46,41049,4515.38,41050.0,1.3749923872410463,185355117.54
4435,4435,4436,4515.98,41048,4515.46,41049.0,0.21155649836376042,185371947.04
4436,4436,4437,4516.89,41046,4515.98,41048.0,0.2418259743518999,185400266.94000003
4437,4437,4438,4517.48,41044,4516.89,41046.0,0.37306594044204056,185415449.11999997
4438,4438,4439,4518.56,41042,4517.48,41044.0,0.20385214783756603,185450739.52
4439,4439,4440,4518.57,41041,4518.56,41042.0,11.009746233233022,185446631.36999997
4440,4440,4441,4519.71,41039,4518.57,41041.0,0.1931850825894592,185484378.69
4441,4441,4442,4520.99,41037,4519.71,41039.0,0.1721099194649205,185527866.63
4442,4442,4443,4521.49,41035,4520.99,41037.0,0.4407096208207427,185539342.14999998
4443,4443,4444,4522.33,41033,4521.49,41035.0,0.26237881710168437,185564766.89
4444,4444,4445,4522.45,41032,4522.33,41033.0,0.9184569142354866,185565168.4
4445,4445,4446,4524.52,41029,4522.45,41032.0,0.1597781007376679,185636531.08
4446,4446,4447,4525.64,41027,4524.52,41029.0,0.19695086282540675,185673432.28
4447,4447,4448,4526.8,41025,4525.64,41027.0,0.19021663301827807,185711970.0
4448,4448,4449,4526.92,41024,4526.8,41025.0,0.919544012318679,185712366.08
4449,4449,4450,4527.63,41022,4526.92,41024.0,0.3108716408829927,185732437.86
4450,4450,4451,4528.73,41020,4527.63,41022.0,0.20070340911871068,185768504.6
4451,4451,4452,4530.94,41017,4528.73,41020.0,0.1499103400920992,185845565.98
4452,4452,4453,4531.11,41015,4530.94,41017.0,1.299643467684938,185843476.64999998
4453,4453,4454,4531.58,41014,4531.11,41015.0,0.23506710003688597,185858222.12
4454,4454,4455,4532.9,41012,4531.58,41014.0,0.16743545468587562,185903294.79999998
4455,4455,4456,4534.15,41009,4532.9,41012.0,0.26530912815010793,185940957.35
4456,4456,4457,4534.55,41008,4534.15,41009.0,0.27642744796772706,185952826.4
4457,4457,4458,4536.65,41005,4534.55,41008.0,0.15800979287259959,186025333.24999997
4458,4458,4459,4537.79,41003,4536.65,41005.0,0.1941282579191545,186063003.37
4459,4459,4460,4538.03,41001,4537.79,41003.0,0.9222944409224199,186063768.03
4460,4460,4461,4538.67,41000,4538.03,41001.0,0.17295330239866277,186085470.0
4461,4461,4462,4538.85,40999,4538.67,41000.0,0.6150156302709195,186088311.15
4462,4462,4463,4539.97,40997,4538.85,40999.0,0.19771913960961696,186125150.09
4463,4463,4464,4542.03,40993,4539.97,40997.0,0.21508661368843807,186191435.79
4464,4464,4465,4542.38,40992,4542.03,40993.0,0.31658787757309464,186201240.96
4465,4465,4466,4542.67,40991,4542.38,40992.0,0.3821250578863128,186208585.97
4466,4466,4467,4543.2,40989,4542.67,40991.0,0.4182276395073057,186221224.79999998
4467,4467,4468,4544.25,40987,4543.2,40989.0,0.21115239303485867,186255174.75
4468,4468,4469,4545.64,40985,4544.25,40987.0,0.1595542187242364,186303055.4
4469,4469,4470,4545.92,40984,4545.64,40985.0,0.39612362164826553,186309985.28
4470,4470,4471,4546.7,40982,4545.92,40984.0,0.2844400148405176,186332859.4
4471,4471,4472,4547.77,40980,4546.7,40982.0,0.2074011047288325,186367614.60000002
4472,4472,4473,4548.34,40978,4547.77,40980.0,0.3894211112839844,186381876.52
4473,4473,4474,4551.82,40974,4548.34,40978.0,0.12763512816026232,186506272.67999998
4474,4474,4475,4553.57,40971,4551.82,40974.0,0.19048434925864907,186564316.47
4475,4475,4476,4555.19,40968,4553.57,40971.0,0.20586136118423712,186617023.92
4476,4476,4477,4556.2,40966,4555.19,40968.0,0.22020597597626948,186649289.2
4477,4477,4478,4557.27,40964,4556.2,40966.0,0.20791557871934746,186684008.28000003
4478,4478,4479,4557.98,40963,4557.27,40964.0,0.15670511896817813,186708534.73999998
4479,4479,4480,4558.48,40961,4557.98,40963.0,0.4451179141643474,186719899.27999997
4480,4480,4481,4560.62,40958,4558.48,40961.0,0.15605396851434972,186793873.96
4481,4481,4482,4561.39,40956,4560.62,40958.0,0.2892488764743394,186816288.84
4482,4482,4483,4563.72,40953,4561.39,40956.0,0.14344050921789137,186898025.16
4483,4483,4484,4564.05,40951,4563.72,40953.0,0.6754226677797224,186902411.55
4484,4484,4485,4564.5,40950,4564.05,40951.0,0.24768521344885736,186916275.0
4485,4485,4486,4564.96,40949,4564.5,40950.0,0.2423308242336472,186930547.04
4486,4486,4487,4565.87,40947,4564.96,40949.0,0.24503954090262592,186958678.89
4487,4487,4488,4566.19,40945,4565.87,40947.0,0.696959104675083,186962649.54999998
4488,4488,4489,4567.04,40943,4566.19,40945.0,0.26243103923856087,186988318.72
4489,4489,4490,4567.89,40942,4567.04,40943.0,0.13124475142680145,187018552.38000003
4490,4490,4491,4568.24,40940,4567.89,40942.0,0.6375816069824694,187023745.6
4491,4491,4492,4569.21,40938,4568.24,40940.0,0.23009969824346663,187054318.98
4492,4492,4493,4573.41,40933,4569.21,40938.0,0.13294171841765579,187203391.53
4493,4493,4494,4575.88,40930,4573.41,40933.0,0.13574506157491611,187290768.4
4494,4494,4495,4576.85,40928,4575.88,40930.0,0.2305407931713177,187321316.8
4495,4495,4496,4577.68,40926,4576.85,40928.0,0.26949334710260797,187346131.68
4496,4496,4497,4579.65,40923,4577.68,40926.0,0.17037682303799828,187413016.95
4497,4497,4498,4580.17,40921,4579.65,40923.0,0.4304539969093317,187425136.57
4498,4498,4499,4581.55,40919,4580.17,40921.0,0.16224163089519453,187472444.45000002
4499,4499,4500,4582.01,40917,4581.55,40919.0,0.4868464394323788,187482103.17000002
4500,4500,4501,4584.75,40914,4582.01,40917.0,0.12265032249571414,187580461.5
4501,4501,4502,4586.08,40911,4584.75,40914.0,0.25280883234669166,187621118.88
4502,4502,4503,4587.06,40909,4586.08,40911.0,0.22880339620559748,187652037.54000002
4503,4503,4504,4588.38,40907,4587.06,40909.0,0.16992008675790657,187696860.66
4504,4504,4505,4588.61,40906,4588.38,40907.0,0.48769702274473326,187701680.66
4505,4505,4506,4590.14,40903,4588.61,40906.0,0.2199947318705783,187750496.42000002
4506,4506,4507,4590.87,40902,4590.14,40903.0,0.15374030960705068,187775764.74
4507,4507,4508,4591.11,40900,4590.87,40902.0,0.9353866653635557,187776399.0
4508,4508,4509,4591.79,40899,4591.11,40900.0,0.16509082881057927,187799619.21
4509,4509,4510,4592.87,40897,4591.79,40899.0,0.2079396257718076,187834604.39
4510,4510,4511,4592.96,40896,4592.87,40897.0,1.2478424532369854,187833692.16
4511,4511,4512,4594.39,40893,4592.96,40896.0,0.2356571279653366,187878390.27
4512,4512,4513,4594.47,40892,4594.39,40893.0,1.404423182736498,187877067.24
4513,4513,4514,4594.49,40891,4594.47,40892.0,5.617891248925382,187873290.59
4514,4514,4515,4594.68,40890,4594.49,40891.0,0.5913849504340776,187876465.20000002
4515,4515,4516,4594.7,40889,4594.68,40890.0,5.618422822617849,187872688.29999998
4516,4516,4517,4595.78,40887,4594.7,40889.0,0.20812227802055067,187907656.85999998
4517,4517,4518,4596.6,40885,4595.78,40887.0,0.2741823487792073,187931991.0
4518,4518,4519,4597.11,40883,4596.6,40885.0,0.44092755975358594,187943648.13
4519,4519,4520,4597.77,40882,4597.11,40883.0,0.17038630665468402,187966033.14000002
4520,4520,4521,4598.34,40880,4597.77,40882.0,0.3946460780264111,187980139.20000002
4521,4521,4522,4599.55,40878,4598.34,40880.0,0.18595273816558244,188020404.9
4522,4522,4523,4600.01,40876,4599.55,40878.0,0.4892492961386426,188030008.76000002
4523,4523,4524,4600.03,40875,4600.01,40876.0,5.626866949772818,188026226.25
4524,4524,4525,4602.52,40872,4600.03,40875.0,0.13563078325261035,188114197.44000003
4525,4525,4526,4602.68,40871,4602.52,40872.0,0.7038217339717449,188116134.28
4526,4526,4527,4602.72,40870,4602.68,40871.0,2.8154169878054995,188113166.4
4527,4527,4528,4605.55,40866,4602.72,40870.0,0.15923488566655236,188210406.3
4528,4528,4529,4606.75,40864,4605.55,40866.0,0.18786043476490466,188250232.0
4529,4529,4530,4607.2,40862,4606.75,40864.0,0.5010754091587186,188259406.4
4530,4530,4531,4608.79,40860,4607.2,40862.0,0.14185213591898468,188315159.4
4531,4531,4532,4612.66,40855,4608.79,40860.0,0.14579964618314428,188450224.29999998
4532,4532,4533,4614.05,40852,4612.66,40855.0,0.24372162225908878,188493170.6
4533,4533,4534,4614.27,40851,4614.05,40852.0,0.5134072077018046,188497543.77
4534,4534,4535,4614.29,40850,4614.27,40851.0,5.64776440938191,188493746.5
4535,4535,4536,4614.48,40849,4614.29,40850.0,0.5945295987014876,188496893.51999998
4536,4536,4537,4615.8,40847,4614.48,40849.0,0.17118674999101757,188541582.6
4537,4537,4538,4618.08,40843,4615.8,40847.0,0.19830810960565579,188616241.44
4538,4538,4539,4618.47,40842,4618.08,40843.0,0.2899364820767785,188627551.74
4539,4539,4540,4618.75,40841,4618.47,40842.0,0.4038792824529148,188634368.75
4540,4540,4541,4619.82,40839,4618.75,40841.0,0.21141472992399132,188668828.98
4541,4541,4542,4620.94,40837,4619.82,40839.0,0.20203434476295054,188705326.77999997
4542,4542,4543,4621.15,40835,4620.94,40837.0,1.0777243701867165,188704660.25
4543,4543,4544,4621.39,40834,4621.15,40835.0,0.47154469055850357,188709839.26000002
4544,4544,4545,4621.74,40833,4621.39,40834.0,0.3233734906043327,188719509.42
4545,4545,4546,4622.8,40831,4621.74,40833.0,0.21358895353987323,188753546.8
4546,4546,4547,4622.89,40830,4622.8,40831.0,1.2580042968947576,188752598.70000002
4547,4547,4548,4624.91,40827,4622.89,40830.0,0.1681957019685609,188821200.57
4548,4548,4549,4625.63,40825,4624.91,40827.0,0.31470073537005044,188841344.75
4549,4549,4550,4627.89,40822,4625.63,40825.0,0.15044562112897472,188919725.58
4550,4550,4551,4627.94,40821,4627.89,40822.0,2.2673909582290435,188917138.73999998
4551,4551,4552,4628.3,40819,4627.94,40821.0,0.6298818661865803,188922577.70000002
4552,4552,4553,4628.94,40818,4628.3,40819.0,0.1771799245441792,188944072.92
4553,4553,4554,4629.54,40816,4628.94,40818.0,0.3780483622017944,188959304.64
4554,4554,4555,4633.51,40811,4629.54,40816.0,0.1429221927018858,189098176.61
4555,4555,4556,4633.61,40810,4633.51,40811.0,1.1353842761116097,189097624.1
4556,4556,4557,4635.97,40807,4633.61,40810.0,0.144373897677895,189180027.79000002
4557,4557,4558,4636.17,40805,4635.97,40807.0,1.1361245895221819,189178916.85
4558,4558,4559,4637.7,40803,4636.17,40805.0,0.14854800855743255,189232073.1
4559,4559,4560,4640.51,40799,4637.7,40803.0,0.1618516258192799,189328167.49
4560,4560,4561,4640.66,40798,4640.51,40799.0,0.7582934013115278,189329646.68
4561,4561,4562,4642.43,40795,4640.66,40798.0,0.1928357928676939,189387931.85000002
4562,4562,4563,4642.81,40794,4642.43,40795.0,0.2994869664446941,189398791.14000002
4563,4563,4564,4642.9,40793,4642.81,40794.0,1.2645955306167815,189397819.7
4564,4564,4565,4644.66,40790,4642.9,40793.0,0.19404861529750336,189455681.4
4565,4565,4566,4644.67,40789,4644.66,40790.0,11.386913298517063,189451444.63
4566,4566,4567,4646.25,40786,4644.67,40789.0,0.21625482490680928,189501952.5
4567,4567,4568,4646.3,40785,4646.25,40786.0,2.2783955081992846,189499345.5
4568,4568,4569,4646.64,40784,4646.3,40785.0,0.3350804407382282,189508565.76000002
4569,4569,4570,4647.07,40782,4646.64,40784.0,0.5299580479562201,189516808.73999998
4570,4570,4571,4647.59,40781,4647.07,40782.0,0.21914772818350411,189533367.79
4571,4571,4572,4647.64,40780,4647.59,40781.0,2.2793320336842813,189530759.20000002
4572,4572,4573,4648.04,40778,4647.64,40780.0,0.5698815566841055,189537775.12
4573,4573,4574,4648.58,40777,4648.04,40778.0,0.21109635170086594,189555146.66
4574,4574,4575,4648.74,40776,4648.58,40777.0,0.7125213051641613,189557022.23999998
4575,4575,4576,4650.55,40773,4648.74,40776.0,0.18900523421869625,189616875.15
4576,4576,4577,4651.58,40771,4650.55,40773.0,0.22150481150690463,189649568.18
4577,4577,4578,4651.6,40770,4651.58,40771.0,5.704602592436279,189645732.0
4578,4578,4579,4651.69,40769,4651.6,40770.0,1.2677355485076633,189644749.60999998
4579,4579,4580,4651.86,40768,4651.69,40769.0,0.6711893337485917,189647028.48
4580,4580,4581,4652.64,40766,4651.86,40768.0,0.29261035037741656,189669522.24
4581,4581,4582,4652.95,40765,4652.64,40766.0,0.3681793705230383,189677506.75
4582,4582,4583,4654.99,40762,4652.95,40765.0,0.1678971022952368,189746702.38
4583,4583,4584,4655.85,40760,4654.99,40762.0,0.2656107097354716,189772446.0
4584,4584,4585,4655.91,40759,4655.85,40760.0,1.9038015677488362,189770235.69
4585,4585,4586,4655.95,40758,4655.91,40759.0,2.8558030840218818,189767210.1
4586,4586,4587,4657.89,40755,4655.95,40758.0,0.17669384467288607,189832306.95000002
4587,4587,4588,4659.75,40752,4657.89,40755.0,0.18438234277921983,189894132.0
4588,4588,4589,4660.84,40750,4659.75,40752.0,0.20983534146398516,189929230.0
4589,4589,4590,4661.46,40748,4660.84,40750.0,0.36898985844899573,189945172.08
4590,4590,4591,4662.58,40746,4661.46,40748.0,0.20431039620797917,189981484.68
4591,4591,4592,4663.19,40744,4662.58,40746.0,0.3752153034971607,189997013.35999998
4592,4592,4593,4664.14,40742,4663.19,40744.0,0.24097985188267032,190026391.88000003
4593,4593,4594,4666.23,40739,4664.14,40742.0,0.1643680808788677,190097543.96999997
4594,4594,4595,4669.16,40735,4666.23,40739.0,0.1564248683869847,190198232.6
4595,4595,4596,4669.86,40734,4669.16,40735.0,0.16376115016583745,190222077.23999998
4596,4596,4597,4671.59,40731,4669.86,40734.0,0.19884669787970466,190278532.29
4597,4597,4598,4671.84,40730,4671.59,40731.0,0.4587927965529517,190284043.20000002
4598,4598,4599,4672.89,40728,4671.84,40730.0,0.21851120472246593,190317463.92000002
4599,4599,4600,4677.89,40722,4672.89,40728.0,0.13776471454880296,190493036.58
4600,4600,4601,4678.47,40720,4677.89,40722.0,0.3961507618284379,190507298.4
4601,4601,4602,4680.41,40717,4678.47,40720.0,0.1777139978801259,190572253.97
4602,4602,4603,4680.41,40716,4680.41,40717.0,,190567573.56
4603,4603,4604,4681.98,40714,4680.41,40716.0,0.14646458878755206,190622133.71999997
4604,4604,4605,4682.17,40712,4681.98,40714.0,1.210546999726571,190620505.04
4605,4605,4606,4683.17,40710,4682.17,40712.0,0.23004445972832896,190651850.7
4606,4606,4607,4684.22,40708,4683.17,40710.0,0.21914868479997698,190685227.76000002
4607,4607,4608,4684.53,40707,4684.22,40708.0,0.3712064631038266,190693162.70999998
4608,4608,4609,4684.75,40706,4684.53,40707.0,0.5231060931741499,190697433.5
4609,4609,4610,4685.5,40704,4684.75,40706.0,0.30693199033697743,190718592.0
4610,4610,4611,4687.06,40701,4685.5,40704.0,0.2214133510982031,190768029.06
4611,4611,4612,4687.39,40700,4687.06,40701.0,0.348981268564643,190776773.0
4612,4612,4613,4688.22,40698,4687.39,40700.0,0.2775477447271823,190801177.56
4613,4613,4614,4689.51,40696,4688.22,40698.0,0.17862638866587435,190844298.96
4614,4614,4615,4690.54,40694,4689.51,40696.0,0.2237828888118055,190876834.76
4615,4615,4616,4690.77,40693,4690.54,40694.0,0.5011648586106162,190881503.61
4616,4616,4617,4690.83,40692,4690.77,40693.0,1.9212385574900448,190879254.35999998
4617,4617,4618,4691.02,40690,4690.83,40692.0,1.2134908922023169,190877603.8
4618,4618,4619,4691.64,40689,4691.02,40690.0,0.18596102902035935,190898139.96
4619,4619,4620,4691.76,40688,4691.64,40689.0,0.9608980424452994,190898330.88
4620,4620,4621,4692.46,40686,4691.76,40688.0,0.3294916944338992,190917427.56
4621,4621,4622,4695.63,40682,4692.46,40686.0,0.14558758169062633,191027619.66
4622,4622,4623,4698.34,40678,4695.63,40682.0,0.17042328387885422,191119074.52
4623,4623,4624,4700.45,40675,4698.34,40678.0,0.16426202513500132,191190803.75
4624,4624,4625,4701.25,40673,4700.45,40675.0,0.288934577371228,191213941.25
4625,4625,4626,4701.53,40672,4701.25,40673.0,0.4128263217516464,191220628.16
4626,4626,4627,4701.68,40671,4701.53,40672.0,0.7706633227989943,191222027.28
4627,4627,4628,4702.62,40669,4701.68,40671.0,0.24599396282491673,191250852.78
4628,4628,4629,4703.24,40667,4702.62,40669.0,0.37303880042014714,191266661.07999998
4629,4629,4630,4703.64,40666,4703.24,40667.0,0.28914708666799355,191278224.24
4630,4630,4631,4704.18,40664,4703.64,40666.0,0.42842466221296105,191290775.52
4631,4631,4632,4704.58,40663,4704.18,40664.0,0.2892262102379455,191302336.54
4632,4632,4633,4706.03,40660,4704.58,40663.0,0.23941846201209183,191347179.79999998
4633,4633,4634,4706.86,40659,4706.03,40660.0,0.1394610278692827,191376220.73999998
4634,4634,4635,4708.31,40656,4706.86,40659.0,0.23955804057007618,191421051.36
4635,4635,4636,4708.89,40655,4708.31,40656.0,0.19968456573083557,191439922.95000002
4636,4636,4637,4708.98,40654,4708.89,40655.0,1.2869793011952952,191438872.92
4637,4637,4638,4709.24,40652,4708.98,40654.0,0.8910516585957411,191440024.48
4638,4638,4639,4709.81,40651,4709.24,40652.0,0.20324771684672258,191458486.31
4639,4639,4640,4710.96,40649,4709.81,40651.0,0.20152457350666841,191495813.04
4640,4640,4641,4711.78,40647,4710.96,40649.0,0.2826989357770983,191519721.66
4641,4641,4642,4712.68,40645,4711.78,40647.0,0.2576298337404879,191546878.60000002
4642,4642,4643,4715.03,40641,4712.68,40645.0,0.1974161104919732,191623534.23
4643,4643,4644,4715.24,40640,4715.03,40641.0,0.5524790248525466,191627353.6
4644,4644,4645,4715.51,40639,4715.24,40640.0,0.4297383543553344,191633610.89000002
4645,4645,4646,4716.53,40637,4715.51,40639.0,0.22754805943255016,191665629.60999998
4646,4646,4647,4717.59,40635,4716.53,40637.0,0.219020405737371,191699269.65
4647,4647,4648,4717.96,40634,4717.59,40635.0,0.31379107022965713,191709586.64000002
4648,4648,4649,4718.35,40632,4717.96,40634.0,0.5954683795596278,191715997.20000002
4649,4649,4650,4718.55,40631,4718.35,40632.0,0.5806394053879739,191719405.05
